report_id,report_name,topic,json_path,file_path,pages,text_length
The_importance_of_school_meals_programmes_in_fragi,The_importance_of_school_meals_programmes_in_fragi.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/The_importance_of_school_meals_programmes_in_fragi.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/The_importance_of_school_meals_programmes_in_fragi.pdf,29,151711
Malawi_Evaluation_of_Tsogolo_la_Thanzi_Healthy_Fut,Malawi_Evaluation_of_Tsogolo_la_Thanzi_Healthy_Fut.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Malawi_Evaluation_of_Tsogolo_la_Thanzi_Healthy_Fut.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/Malawi_Evaluation_of_Tsogolo_la_Thanzi_Healthy_Fut.pdf,66,149857
Developmental_Evaluation_of_Catalyzing_Good_Food_T,Developmental_Evaluation_of_Catalyzing_Good_Food_T.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Developmental_Evaluation_of_Catalyzing_Good_Food_T.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/Developmental_Evaluation_of_Catalyzing_Good_Food_T.pdf,90,331479
Summary_of_evaluation_evidence_USDA_McGovern_Dole_,Summary_of_evaluation_evidence_USDA_McGovern_Dole_.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Summary_of_evaluation_evidence_USDA_McGovern_Dole_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/Summary_of_evaluation_evidence_USDA_McGovern_Dole_.pdf,4,12755
Ethiopia_Food_for_Education_and_Child_Nutrition_20,Ethiopia_Food_for_Education_and_Child_Nutrition_20.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Ethiopia_Food_for_Education_and_Child_Nutrition_20.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/Ethiopia_Food_for_Education_and_Child_Nutrition_20.pdf,462,1061728
Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar,Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,3,7904
Shifting_schools_to_eCooking_in_Burkina_Faso_an_in,Shifting_schools_to_eCooking_in_Burkina_Faso_an_in.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Shifting_schools_to_eCooking_in_Burkina_Faso_an_in.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/Shifting_schools_to_eCooking_in_Burkina_Faso_an_in.pdf,5,10057
WFP_Lebanon_Programme_Factsheets_September_2025,WFP_Lebanon_Programme_Factsheets_September_2025.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Lebanon_Programme_Factsheets_September_2025.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/WFP_Lebanon_Programme_Factsheets_September_2025.pdf,10,47952
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,Rwanda_Evaluation_of_Home_Grown_School_Feeding_202.pdf,School_meals,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Rwanda_Evaluation_of_Home_Grown_School_Feeding_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/School_meals/Rwanda_Evaluation_of_Home_Grown_School_Feeding_202.pdf,121,364567
Diagnostic_report_on_Gender_Social_Cohesion_Socio_,Diagnostic_report_on_Gender_Social_Cohesion_Socio_.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Diagnostic_report_on_Gender_Social_Cohesion_Socio_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Diagnostic_report_on_Gender_Social_Cohesion_Socio_.pdf,60,123438
Evaluation_of_Guatemala_WFP_Country_Strategic_Plan,Evaluation_of_Guatemala_WFP_Country_Strategic_Plan.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Guatemala_WFP_Country_Strategic_Plan.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Evaluation_of_Guatemala_WFP_Country_Strategic_Plan.pdf,2,8813
2024_Maximizing_impact_the_intersection_of_social_,2024_Maximizing_impact_the_intersection_of_social_.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_Maximizing_impact_the_intersection_of_social_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/2024_Maximizing_impact_the_intersection_of_social_.pdf,24,53626
Guinea_Zero_Hunger_Villages_pilot_project_2022_202,Guinea_Zero_Hunger_Villages_pilot_project_2022_202.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Guinea_Zero_Hunger_Villages_pilot_project_2022_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Guinea_Zero_Hunger_Villages_pilot_project_2022_202.pdf,2,8269
Integrated_resilience_approach_in_Madagascar,Integrated_resilience_approach_in_Madagascar.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Integrated_resilience_approach_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Integrated_resilience_approach_in_Madagascar.pdf,2,5187
WFP_South_Sudan_Resilience_Strategy_2024_2030,WFP_South_Sudan_Resilience_Strategy_2024_2030.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_South_Sudan_Resilience_Strategy_2024_2030.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/WFP_South_Sudan_Resilience_Strategy_2024_2030.pdf,20,43380
Sudan_SOMOUD_Enhancing_Community_Resilience_Projec,Sudan_SOMOUD_Enhancing_Community_Resilience_Projec.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Sudan_SOMOUD_Enhancing_Community_Resilience_Projec.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Sudan_SOMOUD_Enhancing_Community_Resilience_Projec.pdf,60,115874
Strengthening_human_capital_for_resilience_and_foo,Strengthening_human_capital_for_resilience_and_foo.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Strengthening_human_capital_for_resilience_and_foo.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Strengthening_human_capital_for_resilience_and_foo.pdf,4,9863
Resilient_Food_Systems_for_Climate_Action,Resilient_Food_Systems_for_Climate_Action.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Resilient_Food_Systems_for_Climate_Action.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Resilient_Food_Systems_for_Climate_Action.pdf,4,7250
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,Resilience_programming,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_programming/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,2,4289
Madagascar_Country_Strategic_Plan_2024_2028_Factsh,Madagascar_Country_Strategic_Plan_2024_2028_Factsh.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Madagascar_Country_Strategic_Plan_2024_2028_Factsh.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Madagascar_Country_Strategic_Plan_2024_2028_Factsh.pdf,2,6401
Ghana_Farmer_support_activity_Impact_Evaluation,Ghana_Farmer_support_activity_Impact_Evaluation.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Ghana_Farmer_support_activity_Impact_Evaluation.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Ghana_Farmer_support_activity_Impact_Evaluation.pdf,90,165838
Hunger_Hotspots_FAO_WFP_early_warnings_on_acute_fo,Hunger_Hotspots_FAO_WFP_early_warnings_on_acute_fo.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Hunger_Hotspots_FAO_WFP_early_warnings_on_acute_fo.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Hunger_Hotspots_FAO_WFP_early_warnings_on_acute_fo.pdf,70,220737
Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum,Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.pdf,18,37719
Global_Report_on_Food_Crises_GRFC_2025,Global_Report_on_Food_Crises_GRFC_2025.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Global_Report_on_Food_Crises_GRFC_2025.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Global_Report_on_Food_Crises_GRFC_2025.pdf,75,40426
Seasonal_Monitoring_in_Cambodia,Seasonal_Monitoring_in_Cambodia.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Seasonal_Monitoring_in_Cambodia.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Seasonal_Monitoring_in_Cambodia.pdf,8,6360
Sudan_Emergency_Wheat_Production_Project_Final_eva,Sudan_Emergency_Wheat_Production_Project_Final_eva.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Sudan_Emergency_Wheat_Production_Project_Final_eva.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Sudan_Emergency_Wheat_Production_Project_Final_eva.pdf,38,93760
Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar,Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,3,7904
Food_Security_Impact_of_Reduction_in_WFP_Funding,Food_Security_Impact_of_Reduction_in_WFP_Funding.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Food_Security_Impact_of_Reduction_in_WFP_Funding.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Food_Security_Impact_of_Reduction_in_WFP_Funding.pdf,3,6873
Nutrition_Barrier_Analysis_Qualitative_Study_Repor,Nutrition_Barrier_Analysis_Qualitative_Study_Repor.pdf,Food_security_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_Barrier_Analysis_Qualitative_Study_Repor.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_security_analysis/Nutrition_Barrier_Analysis_Qualitative_Study_Repor.pdf,38,89600
Food_Security_Monitoring_System_Report_WFP_Sierra_,Food_Security_Monitoring_System_Report_WFP_Sierra_.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Food_Security_Monitoring_System_Report_WFP_Sierra_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/Food_Security_Monitoring_System_Report_WFP_Sierra_.pdf,22,30186
WFP_UNHCR_Joint_Cash_Assistance_Operation_for_Basi,WFP_UNHCR_Joint_Cash_Assistance_Operation_for_Basi.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_UNHCR_Joint_Cash_Assistance_Operation_for_Basi.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/WFP_UNHCR_Joint_Cash_Assistance_Operation_for_Basi.pdf,7,28966
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,WFP_Lebanon_Disability_Inclusion_Factsheet_2024.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Lebanon_Disability_Inclusion_Factsheet_2024.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/WFP_Lebanon_Disability_Inclusion_Factsheet_2024.pdf,2,5959
Joint_Report_on_Dual_Currency_Disbursement_UNHCR_W,Joint_Report_on_Dual_Currency_Disbursement_UNHCR_W.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Joint_Report_on_Dual_Currency_Disbursement_UNHCR_W.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/Joint_Report_on_Dual_Currency_Disbursement_UNHCR_W.pdf,4,21113
Severe_Tropical_Storm_Kristine_Trami_Rapid_Damage_,Severe_Tropical_Storm_Kristine_Trami_Rapid_Damage_.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Severe_Tropical_Storm_Kristine_Trami_Rapid_Damage_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/Severe_Tropical_Storm_Kristine_Trami_Rapid_Damage_.pdf,22,24538
Turkiye_In_Camp_E_Voucher_Programme_Factsheets_202,Turkiye_In_Camp_E_Voucher_Programme_Factsheets_202.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Turkiye_In_Camp_E_Voucher_Programme_Factsheets_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/Turkiye_In_Camp_E_Voucher_Programme_Factsheets_202.pdf,1,1735
T_rkiye_In_Camp_Programmes_Factsheet,T_rkiye_In_Camp_Programmes_Factsheet.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/T_rkiye_In_Camp_Programmes_Factsheet.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/T_rkiye_In_Camp_Programmes_Factsheet.pdf,1,0
Turkiye_In_Camp_E_Voucher_Programme_Factsheet_2023,Turkiye_In_Camp_E_Voucher_Programme_Factsheet_2023.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Turkiye_In_Camp_E_Voucher_Programme_Factsheet_2023.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/Turkiye_In_Camp_E_Voucher_Programme_Factsheet_2023.pdf,1,2674
WFP_Lebanon_Operational_Assistance_Update_January_,WFP_Lebanon_Operational_Assistance_Update_January_.pdf,Monitoring,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Lebanon_Operational_Assistance_Update_January_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring/WFP_Lebanon_Operational_Assistance_Update_January_.pdf,18,46026
Cost_of_the_Diet_Analysis_in_Samoa_August_2025,Cost_of_the_Diet_Analysis_in_Samoa_August_2025.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Cost_of_the_Diet_Analysis_in_Samoa_August_2025.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Cost_of_the_Diet_Analysis_in_Samoa_August_2025.pdf,34,69288
WFP_Nutrition_and_HIV_in_Numbers_2024_An_overview_,WFP_Nutrition_and_HIV_in_Numbers_2024_An_overview_.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Nutrition_and_HIV_in_Numbers_2024_An_overview_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/WFP_Nutrition_and_HIV_in_Numbers_2024_An_overview_.pdf,31,61544
A_lifeline_at_risk_food_assistance_at_a_breaking_p,A_lifeline_at_risk_food_assistance_at_a_breaking_p.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/A_lifeline_at_risk_food_assistance_at_a_breaking_p.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/A_lifeline_at_risk_food_assistance_at_a_breaking_p.pdf,14,20749
Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_,Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_.pdf,98,306346
Developmental_Evaluation_of_Catalyzing_Good_Food_T,Developmental_Evaluation_of_Catalyzing_Good_Food_T.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Developmental_Evaluation_of_Catalyzing_Good_Food_T.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Developmental_Evaluation_of_Catalyzing_Good_Food_T.pdf,90,331479
Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P,Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.pdf,111,316941
Seasonal_Monitoring_in_Cambodia,Seasonal_Monitoring_in_Cambodia.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Seasonal_Monitoring_in_Cambodia.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Seasonal_Monitoring_in_Cambodia.pdf,8,6360
Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar,Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,3,7904
Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20,Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,96,297321
Nutrition_Barrier_Analysis_Qualitative_Study_Repor,Nutrition_Barrier_Analysis_Qualitative_Study_Repor.pdf,Nutrition,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_Barrier_Analysis_Qualitative_Study_Repor.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Nutrition/Nutrition_Barrier_Analysis_Qualitative_Study_Repor.pdf,38,89600
Evaluation_of_Indonesia_WFP_Country_Strategic_Plan,Evaluation_of_Indonesia_WFP_Country_Strategic_Plan.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Indonesia_WFP_Country_Strategic_Plan.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Evaluation_of_Indonesia_WFP_Country_Strategic_Plan.pdf,76,258138
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,Corporate_Emergency_Evaluation_of_WFP_s_Response_i.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Corporate_Emergency_Evaluation_of_WFP_s_Response_i.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Corporate_Emergency_Evaluation_of_WFP_s_Response_i.pdf,114,316512
Evaluation_of_Democratic_Republic_of_the_Congo_WFP,Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,104,317414
South_South_Quarterly_February_2025_Edition,South_South_Quarterly_February_2025_Edition.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/South_South_Quarterly_February_2025_Edition.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/South_South_Quarterly_February_2025_Edition.pdf,18,52696
Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P,Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.pdf,111,316941
Evaluation_of_Eswatini_WFP_Country_Strategic_Plan_,Evaluation_of_Eswatini_WFP_Country_Strategic_Plan_.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Eswatini_WFP_Country_Strategic_Plan_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Evaluation_of_Eswatini_WFP_Country_Strategic_Plan_.pdf,185,469916
Summary_of_evaluation_evidence_Prioritization,Summary_of_evaluation_evidence_Prioritization.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Summary_of_evaluation_evidence_Prioritization.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Summary_of_evaluation_evidence_Prioritization.pdf,4,11300
Evaluation_of_China_WFP_Country_Strategic_Plan_202,Evaluation_of_China_WFP_Country_Strategic_Plan_202.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_China_WFP_Country_Strategic_Plan_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Evaluation_of_China_WFP_Country_Strategic_Plan_202.pdf,86,269023
Evaluation_of_Togo_WFP_Country_Strategic_Plan_2022,Evaluation_of_Togo_WFP_Country_Strategic_Plan_2022.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Togo_WFP_Country_Strategic_Plan_2022.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Evaluation_of_Togo_WFP_Country_Strategic_Plan_2022.pdf,2,8016
Evaluation_of_Niger_WFP_Country_Strategic_Plan_202,Evaluation_of_Niger_WFP_Country_Strategic_Plan_202.pdf,Country_strategic_planning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Niger_WFP_Country_Strategic_Plan_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Country_strategic_planning/Evaluation_of_Niger_WFP_Country_Strategic_Plan_202.pdf,96,312765
WFP_in_Asia_and_the_Pacific_2024_Year_in_Review,WFP_in_Asia_and_the_Pacific_2024_Year_in_Review.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_in_Asia_and_the_Pacific_2024_Year_in_Review.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/WFP_in_Asia_and_the_Pacific_2024_Year_in_Review.pdf,7,15124
WFP_Annual_Review,WFP_Annual_Review.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Annual_Review.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/WFP_Annual_Review.pdf,27,24215
2024_Mid_Year_Overview_Egypt_Country_Office,2024_Mid_Year_Overview_Egypt_Country_Office.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_Mid_Year_Overview_Egypt_Country_Office.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/2024_Mid_Year_Overview_Egypt_Country_Office.pdf,1,703
Annual_Performance_Report,Annual_Performance_Report.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_Performance_Report.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/Annual_Performance_Report.pdf,78,230218
Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug,Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,34,62616
WFP_Ethics_Office_Annual_Reports,WFP_Ethics_Office_Annual_Reports.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Ethics_Office_Annual_Reports.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/WFP_Ethics_Office_Annual_Reports.pdf,16,48769
2023_A_Year_in_Review_For_WFP_Operations_across_th,2023_A_Year_in_Review_For_WFP_Operations_across_th.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_A_Year_in_Review_For_WFP_Operations_across_th.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/2023_A_Year_in_Review_For_WFP_Operations_across_th.pdf,28,37727
End_of_Project_Report_HS3_Strengthening_public_hea,End_of_Project_Report_HS3_Strengthening_public_hea.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/End_of_Project_Report_HS3_Strengthening_public_hea.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/End_of_Project_Report_HS3_Strengthening_public_hea.pdf,8,14550
